"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
21508,9/30/2025 0:00:00,11716,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,83719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60691,60691,10590087,0,-60691,-60691,0,0,0,0,0,265305,0,134439,134439,0,0,0,0,0,0,0,16878123,73748,73748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16878123,0,0,60691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14579229,14579229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7853
21530,9/30/2025 0:00:00,11736,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,42255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54678,54678,4826618,0,-54678,-54678,0,0,0,0,0,801456,0,57529,57529,0,0,0,0,0,0,0,6490352,2851,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490352,0,0,54678,2,246972,0,11,550729,0,0,0,0,0,0,0,0,0,0,797701,0,1,11779,0,0,0,0,0,0,0,0,0,0,11779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,809480,0,90711,5723340,5723340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21532,9/30/2025 0:00:00,11738,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,38920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21195126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224606,224606,35423093,0,-224606,-224606,0,0,0,0,0,1965957,0,411779,411779,0,0,0,0,0,0,0,48052622,187173,187173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48052622,0,0,224606,38,12560788,0,8,1450180,0,0,0,0,0,0,0,1,441605,443000,14452573,443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14452573,443000,0,44066276,44066276,0,1236,1565395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700
21556,9/30/2025 0:00:00,11762,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1035633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4524497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16824,16824,4507673,0,-16824,-16824,0,0,0,0,0,344579,0,113413,113413,0,0,0,0,0,0,0,12437087,96589,96589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12437087,0,0,16824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10870325,10870325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21575,9/30/2025 0:00:00,11778,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40488,40488,3610987,0,-40488,-40488,0,0,0,0,0,235056,0,40965,40965,0,0,0,0,0,0,0,4619819,477,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619819,0,0,40488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,202337,0,0,0,0,0,0,0,202337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,202337,0,0,4001867,4001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,9/30/2025 0:00:00,11786,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,66400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366767,366767,13027988,0,-366767,-366767,0,0,0,0,0,446129,0,214721,214721,0,0,0,0,0,0,0,24001588,-152046,-152046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24001588,0,0,366767,0,0,0,45,3308523,0,0,0,0,0,0,0,1,17162,0,3325685,0,6,602184,125000,1,6751,0,0,0,0,0,0,0,608935,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3934620,125000,344118,21386826,21386826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21593,9/30/2025 0:00:00,11792,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,376663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62722305,0,0,0,0,0,0,0,118960,0,0,0,0,0,0,0,0,979320,979320,143992775,0,-979320,-979320,0,0,0,0,0,13771929,0,1883564,1883564,0,0,0,0,0,0,0,200484896,904244,904244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200484896,0,0,979320,396,51401356,7079832,186,10649582,2146203,0,0,0,0,0,0,40,745212,0,62796150,9226035,193,7624800,0,0,0,0,0,0,0,412,11709880,5075300,19334680,5075300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,82130830,14301335,12622012,173685520,174398049,712529,0,0,0,0,1,82378,1,0,1,82378,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110353
21606,9/30/2025 0:00:00,11805,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1120876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14778,14778,4460436,0,-14778,-14778,0,0,0,0,0,131756,0,80928,80928,0,0,0,0,0,0,0,10095751,66150,66150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095751,0,0,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,8217786,8217786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21609,9/30/2025 0:00:00,11808,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,728851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22278643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104964,104964,27334686,0,-104964,-104964,0,0,0,0,0,1055606,0,292508,292508,0,0,0,0,0,0,0,33745084,187544,187544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33745084,0,0,104964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5161007,1535307,0,0,0,5161007,1535307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5161007,1535307,0,29700144,29700144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21614,9/30/2025 0:00:00,11812,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,849,61268,0,-849,-849,0,0,0,0,0,7394,0,3290,3290,0,0,0,0,0,0,0,345268,2441,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345268,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319095,319095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21615,9/30/2025 0:00:00,11813,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,9990,2468029,0,-9990,-9990,0,0,0,0,0,64514,0,39397,39397,0,0,0,0,0,0,0,5047785,29407,29407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5047785,0,0,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980043,3980043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21628,9/30/2025 0:00:00,11824,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,13789074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31022545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289744,289744,36520484,0,-289744,-289744,0,0,0,0,0,6227964,0,592340,592340,0,0,0,0,0,0,0,66576773,302596,302596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66576773,0,0,289744,0,0,0,41,3707111,2285601,0,0,0,1,150754,0,0,0,0,3857865,2285601,0,0,0,0,0,0,0,0,0,50,1929818,44139,1929818,44139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5787683,2329740,1983605,47421578,58194578,10773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30488
21630,9/30/2025 0:00:00,11826,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3106629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828720,0,0,0,0,0,0,0,399339,0,0,0,0,0,0,0,0,295087,295087,63521411,0,-295087,-295087,0,0,0,0,0,3455330,0,159481,159481,0,0,0,0,0,0,0,85129481,-135606,-135606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85129481,0,0,295087,119,32020677,3260845,6,753619,0,2,880176,0,0,0,0,52,17212996,0,50867468,3260845,1,12607,0,0,0,0,0,0,0,180,9708364,1205000,9720971,1205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,60588439,4465845,0,72278283,72278283,0,0,0,0,0,4,2087845,0,0,4,2087845,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21644,9/30/2025 0:00:00,11837,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3549304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14793957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329159,329159,28987402,0,-329159,-329159,0,0,0,0,0,593852,0,322315,322315,0,0,0,0,0,0,0,40858817,-6844,-6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40858817,0,0,329159,3,344666,0,40,4357193,142000,0,0,0,0,0,0,0,0,0,4701859,142000,80,3228236,1057842,0,0,0,0,0,0,229,6592509,921675,9820745,1979517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,14522604,2121517,7380986,34986872,34986872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12247
21658,9/30/2025 0:00:00,11850,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,45875584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29363559,0,0,0,0,0,0,0,2677000,0,0,0,0,0,0,0,0,433168,433168,79659034,0,-433168,-433168,0,0,0,0,0,3760801,0,1377947,1377947,0,0,0,0,0,0,0,167309021,944779,944779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167309021,0,0,433168,150,15072300,108750,318,16288237,206111,1,117272,0,6,89740,0,149,6163543,373489,37731092,688350,78,2300161,156000,0,0,0,0,0,0,272,8020390,49750,10320551,205750,2,68604,0,0,0,0,0,0,0,0,0,0,68604,0,976,48120247,894100,0,139743715,139743715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113336
21669,9/30/2025 0:00:00,11860,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,58343756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139213331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-367764,0,2075000,2075000,186284888,-367764,-2075000,-2075000,0,0,0,0,0,14504481,0,2377824,2377824,0,0,0,0,0,0,0,280873793,302824,302824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280873793,0,0,2075000,52,6459437,1244250,270,16344467,647600,0,0,0,0,0,0,68,3616993,321000,26420897,2212850,183,8301728,886650,0,0,0,0,0,0,1032,14056169,5392340,22357897,6278990,377,3412527,3384640,0,0,0,0,0,0,0,0,0,3412527,3384640,1982,52191321,11876480,16492778,253290066,253290066,0,0,0,0,0,16,4262818,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35260
21683,9/30/2025 0:00:00,11871,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35754,0,0,0,0,0,0,0,0,6286,0,3455,3455,0,0,0,0,0,0,0,383986,3455,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324148,324148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21686,9/30/2025 0:00:00,11874,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,52544676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49327646,0,0,0,0,0,0,0,5479850,0,0,0,0,0,0,0,0,1135871,1135871,109172767,0,-1135871,-1135871,0,0,0,0,0,8684148,0,1657465,1657465,0,0,0,0,0,0,0,210310489,521594,521594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210310489,0,0,1135871,153,20653878,1742410,164,12126886,556904,8,2604594,557088,7,574758,0,0,0,0,35960116,2856402,168,6977521,1526235,0,0,0,0,0,0,389,12563505,1053392,19541026,2579627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,55501142,5436029,13980058,183134821,183134821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21694,9/30/2025 0:00:00,11879,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,73107074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19912492,0,0,0,0,0,0,0,8862213,0,0,0,0,0,0,0,0,1030683,1030683,41736960,0,-1030683,-1030683,0,0,0,0,0,9822031,0,1441238,1441238,0,0,0,0,0,0,0,166837075,410555,410555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166837075,0,0,1030683,46,6097521,0,23,1731961,0,0,0,0,0,0,0,0,0,0,7829482,0,78,4929119,1017703,0,0,0,0,0,0,36,1234336,220000,6163455,1237703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,13992937,1237703,1878573,155734801,155734801,0,0,0,82,308534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21710,9/30/2025 0:00:00,11892,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21836,21836,3106052,0,-21836,-21836,0,0,0,0,0,40214,0,30575,30575,0,0,0,0,0,0,0,3662209,8739,8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662209,0,0,21836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110715,3110715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21713,9/30/2025 0:00:00,11895,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,143202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9742717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12055,12055,9730662,0,-12055,-12055,0,0,0,0,0,408912,0,213050,213050,0,0,0,0,0,0,0,26044262,200995,200995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26044262,0,0,12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22478485,22478485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21737,9/30/2025 0:00:00,11914,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,766748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11156690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146494,146494,11021842,0,-146494,-146494,0,0,0,0,0,514087,0,268226,268226,0,0,0,0,0,0,0,29401246,121732,121732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29401246,0,0,146494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11646,0,0,0,0,0,0,0,0,0,0,11646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11646,0,0,26242359,26242359,0,857,139940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
