"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
24668,9/30/2025 0:00:00,17277,0,1461896,3138145,143531,1,0,2398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534100,0,0,0,1534100,0,0,0,0,0,120016728,0,0,0,0,0,0,0,0,01/01/2023,500000,140359526,0,0,0,0,0,0,0,0,0,0,0,372047,0,0,0,0,0,0,0,0,0,0
24670,9/30/2025 0:00:00,18085,0,0,400,0,1,0,1062404,0,0,0,0,0,0,0,0,0,0,0,0,7982712,14553904,8945157,4854083,0,36335856,7674000,5706000,2978000,0,0,16358000,0,-1445591,0,365000,0,0,0,365000,0,0,0,0,0,86820189,0,0,0,0,0,0,0,0,01/01/2023,298121,97363333,0,0,0,0,0,0,0,0,0,0,0,28186,0,0,0,0,0,0,0,0,0,0
24673,9/30/2025 0:00:00,15977,0,0,2254409,0,1,0,1046475,0,0,0,0,0,0,0,0,0,0,0,0,2968300,4814965,2019234,4642619,908526,15353644,0,0,0,0,0,0,0,-139602,0,617060,0,0,0,617060,0,0,0,0,0,166475785,0,0,0,0,0,0,0,0,01/01/2023,916012,180153429,0,0,0,0,0,0,0,0,0,0,0,1026842,0,0,0,0,0,0,0,0,0,0
24674,9/30/2025 0:00:00,17051,0,0,332108,0,1,0,44814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,18744552,0,0,0,0,0,0,0,0,04/01/2023,0,21996615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24676,9/30/2025 0:00:00,17083,0,0,960096,0,1,0,358861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,343,0,0,0,0,0,36716546,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,43322371,0,0,0,0,0,0,0,0,0,0,0,126784,0,0,0,0,0,0,0,0,0,0
24682,9/30/2025 0:00:00,26372,0,0,138157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185348,0,0,0,0,0,0,0,0,,0,4952793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24683,9/30/2025 0:00:00,26373,0,0,33230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915056,0,0,0,0,0,0,0,0,,0,3241380,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0
24688,9/30/2025 0:00:00,15617,0,17818405,17360935,0,1,0,17362566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998363,0,0,0,998363,0,0,0,11044959,0,0,0,11044959,0,0,0,0,20019,1684268387,10,268247,134123,0,0,0,0,0,07/01/2023,6420000,1904754675,0,0,0,0,0,0,0,0,0,0,0,14003797,0,0,1042267,0,0,0,0,0,0,0
24690,9/30/2025 0:00:00,26380,0,0,27343,16930,1,0,71182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,500000,0,0,0,1200000,0,0,0,22218,0,0,0,22218,0,0,0,0,0,15690747,0,0,0,0,0,0,0,0,Fiscal Year 2022,7505,17737167,0,0,0,0,0,0,0,0,0,0,0,4281,0,0,0,0,0,0,0,0,0,0
24692,9/30/2025 0:00:00,16757,0,1750697678,93043659,200544141,1,0,253692076,0,0,0,0,0,0,0,0,0,0,0,0,139323237,90993034,230795634,0,0,461111905,0,0,0,0,0,0,0,-1040458,0,220336299,0,0,-1609576,218726723,0,0,0,0,0,19721825443,288,39484419,26984466,234,47354850,40506099,8,2692929,01/01/2023,20316048,21754632667,0,0,0,0,0,0,0,0,0,0,0,120102500,0,0,0,0,0,0,0,0,0,0
24693,9/30/2025 0:00:00,16634,0,193192930,20773079,11776946,1,0,34000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75804122,83782791,0,0,0,159586914,0,8,0,7148030,0,0,0,7148030,0,0,0,0,0,3356368020,6,217761,125595,0,0,0,1,6083,01/01/2023,0,3869052489,0,0,0,0,0,0,0,0,0,0,0,23033312,0,0,0,0,0,0,0,0,0,0
24694,9/30/2025 0:00:00,14548,0,2474435936,95723221,56526770,1,0,309585118,0,0,0,64075145,219528416,283603561,15382317,47180297,66716774,44212052,13561453,187052893,79732277,175042930,4776866,5690685,21749493,286992251,599039430,677456187,631014076,419776756,219468030,2546754479,0,2077122,0,136833797,0,0,0,136833797,0,0,0,0,4419200,20669254180,181,49828822,38529837,0,0,0,0,0,01/01/2023,31627575,23333521271,0,0,0,0,0,0,0,0,0,0,0,91547628,0,40763555,0,0,0,80,38045901,0,0,0
24695,9/30/2025 0:00:00,26382,0,0,30803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315856,0,0,0,0,0,0,0,0,,0,3621901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24698,9/30/2025 0:00:00,21255,0,0,1274001,692676,1,0,1752323,0,0,0,0,2845744,2845744,0,0,0,0,0,0,19429858,27974356,23150829,9477816,611333,80644191,128544,211304,0,0,0,339848,0,-2170760,0,655027,0,0,0,655027,0,0,0,0,0,371822664,4,65018,36763,0,0,0,0,0,10/01/2023,1097383,405772524,0,0,0,0,0,0,0,0,0,0,0,2750864,0,1276,646458,0,0,0,0,0,0,0
24703,9/30/2025 0:00:00,219,0,0,2548919,0,1,0,2571885,0,0,0,0,971702,971702,0,0,0,0,0,0,5909764,21371392,7125012,21247243,1646313,57299724,3783564,45015055,31380972,38953842,398889,119532322,0,70623,0,2284356,0,0,-7359,2276997,0,0,0,0,243445,434899514,0,0,0,0,0,0,0,0,01/01/2023,2023907,496117189,0,0,0,0,0,0,0,0,0,0,0,2647787,0,53237,-2404,0,0,94,9287206,0,0,0
24704,9/30/2025 0:00:00,26386,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497735,0,0,0,0,0,0,0,0,,0,5377038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,984200,0,0,0
24705,9/30/2025 0:00:00,14300,0,1883417,539263,0,1,0,521353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98459,0,0,98459,0,1368000,1716000,485000,250000,3819000,0,-9022,0,151335,0,0,0,151335,0,0,0,0,0,112087840,0,0,0,0,0,0,0,0,01/01/2023,300000,120120937,0,0,0,0,0,0,0,0,0,0,0,410169,0,0,0,39,38165,0,0,0,0,0
24708,9/30/2025 0:00:00,21360,0,76315147,4595361,-454831,1,0,6344447,0,0,0,0,0,0,0,0,0,0,0,0,14927044,7625872,9905181,8651015,1382571,42491683,0,250000,0,0,0,250000,0,-45976,0,4270079,0,0,0,4270079,0,0,0,0,19202,1120839935,0,0,0,0,0,0,0,0,01/01/2023,480837,1219053338,0,0,0,0,0,0,0,0,0,0,0,5832906,0,0,0,0,0,0,0,0,0,0
24709,9/30/2025 0:00:00,21342,0,2446073,2780335,0,1,0,1167258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23307120,21811629,6418890,1259209,185281,52982128,0,0,0,387888,0,0,0,387888,0,0,0,0,0,190485136,0,0,0,0,0,0,0,0,06/01/2023,567710,219670148,0,0,0,0,0,0,0,0,0,0,0,1008209,0,0,0,0,0,0,0,0,0,0
24710,9/30/2025 0:00:00,20413,0,65287520,6016331,0,1,0,11924760,0,0,0,0,0,0,0,0,0,0,0,0,18019301,45356852,41126459,35755581,3067332,143325525,0,0,0,0,0,0,0,-7970147,0,5953341,0,0,0,5953341,0,0,0,0,0,1892185741,55,5078994,2845798,0,0,0,1,2557,01/01/2023,5930000,2085951424,0,0,0,0,0,0,0,0,0,0,0,11126112,0,0,0,28,448112,0,0,0,0,0
24711,9/30/2025 0:00:00,19564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360958,0,0,0,0,0,0,0,0,,0,1485798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24712,9/30/2025 0:00:00,15201,0,0,759658,437,1,0,268756,0,0,0,0,0,0,0,0,0,0,0,0,507974,497519,1267997,289478,0,2562969,0,0,0,0,0,0,0,-223257,0,182206,0,0,0,182206,0,0,0,0,0,53172649,0,0,0,0,0,0,0,0,01/01/2023,132822,60181014,0,0,0,0,0,0,0,0,0,0,0,92676,0,0,0,0,0,0,0,0,0,0
24713,9/30/2025 0:00:00,3797,0,0,1229113,399678,1,0,277789,0,0,0,0,0,0,0,0,0,0,0,0,19193333,23588439,36911328,27752641,0,107445741,0,0,0,0,0,0,0,-9383012,0,-43428,0,0,0,-43428,0,0,0,0,0,241082600,3,63622,63622,1,45000,45000,0,0,01/01/2023,43759,272313864,0,0,0,0,0,0,0,0,0,0,0,648059,0,0,0,0,0,0,0,0,0,0
24715,9/30/2025 0:00:00,15058,0,0,1315315,0,1,0,889297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190000,3671000,2260000,0,0,9121000,0,0,0,90801,0,0,0,90801,0,0,0,0,0,74825075,0,0,0,0,0,0,0,0,01/01/2023,222576,87703354,0,0,0,0,0,0,0,0,0,0,0,246951,0,0,0,0,0,0,0,0,0,0
24718,9/30/2025 0:00:00,13407,0,6749852,891066,134962,1,0,1105193,0,0,0,0,0,0,0,0,0,0,0,0,1973514,1615433,126702,470833,0,4186482,0,0,0,0,0,0,0,-185301,0,768963,0,0,0,768963,0,0,0,0,0,240388764,0,0,0,0,0,0,0,0,04/01/2023,497993,269882148,0,0,0,0,0,0,0,0,0,0,0,914397,0,0,0,0,0,0,0,0,0,0
24720,9/30/2025 0:00:00,15382,0,0,225519,38823,1,0,238063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104874,0,0,0,104874,0,0,0,0,0,20199711,0,0,0,0,0,0,0,0,01/01/2023,224105,22006421,0,0,0,0,0,0,0,0,0,0,0,116553,0,0,0,0,0,0,0,0,0,0
24724,9/30/2025 0:00:00,16288,0,0,383608,0,1,0,103772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968000,1547000,748000,0,0,3263000,0,0,0,3426,0,0,0,3426,0,0,0,0,0,47475142,0,0,0,0,0,0,0,0,03/01/2023,0,53659624,0,0,0,0,0,0,0,0,0,0,0,17419,0,0,0,0,0,0,0,0,0,0
24725,9/30/2025 0:00:00,18272,0,0,1247482,0,1,0,399170,0,0,0,0,0,0,0,0,0,0,0,0,7331608,2706784,2954229,5296909,305224,18594754,0,0,0,0,0,0,0,-1560746,0,-162400,0,0,0,-162400,0,0,0,0,0,97537714,0,0,0,0,0,0,0,0,01/01/2023,0,106409448,0,0,0,0,0,0,0,0,0,0,0,537883,0,0,0,0,0,0,0,0,0,0
24726,9/30/2025 0:00:00,21060,0,456273,2963315,210367,1,0,4515089,0,0,0,0,0,0,0,0,0,0,0,0,29299447,25296918,29472809,33980804,2854815,120904793,0,0,0,0,0,0,0,-6649215,0,2522493,0,0,0,2522493,0,0,0,0,6352,831702206,0,0,0,0,0,0,0,0,10/01/2023,1453310,914110350,0,0,0,0,0,0,0,0,0,0,0,2350555,0,0,0,0,0,0,0,0,0,0
24730,9/30/2025 0:00:00,21663,0,0,297720,0,1,0,45137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27592558,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,30850297,0,0,0,0,0,0,0,0,0,0,0,38448,0,0,0,0,0,0,0,0,0,0
24731,9/30/2025 0:00:00,18156,0,11623467,810412,0,1,0,376860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,7250000,0,0,0,14250000,0,0,0,273649,0,0,0,273649,0,0,0,0,0,185270206,0,0,0,0,0,0,0,0,12/01/2023,0,216238995,0,0,0,0,0,0,0,0,0,0,0,591121,0,0,0,0,0,0,0,0,0,0
24733,9/30/2025 0:00:00,15916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18246,0,0,0,0,0,0,0,0,,0,128649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24742,9/30/2025 0:00:00,17005,0,15564532,4599996,0,1,0,7533462,0,0,0,500777,5645858,6146635,0,0,0,0,0,0,36520130,18162214,46407834,17504450,688217,119282845,250000,0,0,0,0,250000,0,-11056853,0,2914212,0,0,-9127,2905085,0,0,0,0,403602,727186215,5,113196,56598,0,0,0,0,0,07/01/2023,766513,812572359,0,0,0,0,0,0,0,0,0,0,0,3658120,0,614080,9534,0,0,0,0,0,0,0
24743,9/30/2025 0:00:00,22360,0,0,148046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679265,0,0,0,0,0,0,0,0,,0,5126793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24746,9/30/2025 0:00:00,21072,0,8583353,2136348,0,1,0,2351825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537836,4637732,1841728,3689508,0,13706803,0,0,0,1311839,0,0,0,1311839,0,0,0,0,0,160198351,0,0,0,0,0,0,0,0,07/01/2023,0,181465503,0,0,0,0,0,0,0,0,0,0,0,882105,0,0,0,0,0,0,0,0,0,0
24748,9/30/2025 0:00:00,18790,0,99700000,3572453,1862661,1,0,2713498,0,0,0,0,0,0,0,0,0,0,0,0,112000922,236448240,134657999,34438788,0,517545949,0,0,0,0,0,0,0,-13796109,0,126577,0,0,-4165,122412,0,0,0,0,19719,1261902015,0,0,0,0,0,0,0,0,01/01/2023,922598,1452452704,0,0,0,0,0,0,0,0,0,0,0,7332426,0,0,0,0,0,0,0,0,0,0
24751,9/30/2025 0:00:00,15907,0,0,372270,30632,1,0,309675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155828,0,0,0,155828,0,0,0,0,0,22654271,0,0,0,0,0,0,0,0,01/01/2023,0,26927104,0,0,0,0,0,0,0,0,0,0,0,142026,0,0,0,0,0,0,0,0,0,0
24753,9/30/2025 0:00:00,19648,0,6779795,233984,0,1,0,699978,0,0,0,0,0,0,0,0,0,0,0,0,2338881,0,3061087,26784305,1868029,34052302,0,0,0,0,0,0,0,-6410088,0,713000,0,0,0,713000,0,0,0,0,478,176837721,0,0,0,0,0,0,0,0,07/01/2023,255429,187905046,0,0,0,0,0,0,0,0,0,0,0,260880,0,0,452188,0,0,0,0,0,0,0
24759,9/30/2025 0:00:00,20496,0,0,95105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5867202,0,0,0,0,0,0,0,0,,0,6777286,0,0,0,0,0,0,0,0,0,0,0,3387,0,0,0,0,0,0,0,0,0,0
24763,9/30/2025 0:00:00,21364,0,0,124985,0,1,0,63840,0,0,0,0,0,0,0,0,0,0,0,0,4187568,5750053,2427261,0,0,12364882,1242000,248000,0,0,0,1490000,0,-35118,0,0,35118,0,0,35118,0,0,0,0,0,25242079,0,0,0,0,0,0,0,0,01/01/2023,0,29208672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35118
24767,9/30/2025 0:00:00,26404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515839,0,0,0,0,0,0,0,0,,0,576258,0,0,0,0,0,0,0,0,0,0,0,33098,0,0,0,0,0,0,0,0,0,0
24769,9/30/2025 0:00:00,26408,0,0,11777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674879,0,0,0,0,0,0,0,0,,0,755012,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
24770,9/30/2025 0:00:00,21616,0,0,353746,0,1,0,13210,0,0,0,0,0,0,0,0,0,0,0,0,2764269,5363433,3485597,918362,0,12531661,0,0,0,0,0,0,0,-39034,0,0,0,0,0,0,0,0,0,0,0,31823991,0,0,0,0,0,0,0,0,01/01/2023,0,36447297,0,0,0,0,0,0,0,0,0,0,0,131920,0,0,0,0,0,0,0,0,0,0
24771,9/30/2025 0:00:00,18922,0,0,246671,0,1,0,199680,30662,0,0,0,0,30662,0,0,0,0,0,0,0,101874,624985,0,0,726859,1009714,971154,0,0,0,1980868,0,-173296,0,18757,0,0,0,18757,0,0,0,0,0,38097764,0,0,0,0,0,0,0,0,01/01/2023,60045,43629374,0,0,0,0,0,0,0,0,0,0,0,205177,0,0,0,0,0,0,0,0,0,0
24773,9/30/2025 0:00:00,19697,0,0,238401,9171,1,0,51904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1230000,1080000,0,0,3310000,0,0,0,34600,0,0,0,34600,0,0,0,0,0,12305597,0,0,0,0,0,0,0,0,05/01/2023,0,15386956,0,0,0,0,0,0,0,0,0,0,0,8230,0,0,0,0,0,0,0,0,0,0
24774,9/30/2025 0:00:00,18422,0,0,2957768,0,1,0,8226043,0,0,0,0,0,0,0,0,0,0,0,0,0,125582,161275,34754293,2254315,37295466,0,0,0,0,0,0,0,-5166597,0,4977662,0,0,0,4977662,0,0,0,0,0,351092446,0,0,0,0,0,0,0,0,01/01/2023,1589578,383299948,0,0,0,0,0,0,0,0,0,0,0,2075509,0,2950175,0,0,0,0,0,0,0,0
24776,9/30/2025 0:00:00,26409,0,0,66205,0,1,0,160842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53612,0,0,0,53612,0,0,0,0,0,8246935,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,10943172,0,0,0,0,0,0,0,0,0,0,0,16784,0,0,0,0,0,0,0,0,0,0
24780,9/30/2025 0:00:00,16719,0,0,2523925,980777,1,0,1777662,0,0,0,0,0,0,0,0,0,0,0,0,0,1200155,758333,0,0,1958488,0,0,0,0,0,0,0,8488,0,522789,0,0,0,522789,0,0,0,0,0,572868081,7,204506,193915,0,0,0,5,149895,01/01/2023,153041,637263063,0,0,0,0,0,0,0,0,0,0,0,4008930,0,0,0,0,0,0,0,0,0,0
24781,9/30/2025 0:00:00,26412,0,479801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640349,0,0,0,0,0,0,0,0,,0,1786521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24783,9/30/2025 0:00:00,16716,0,0,629028,0,1,0,202640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,1500000,750000,0,0,5000000,0,0,0,228394,0,0,0,228394,0,0,0,0,0,52328985,0,0,0,0,0,0,0,0,Fiscal Year 2022,184388,58841339,0,0,0,0,0,0,0,0,0,0,0,210702,0,0,0,0,0,0,0,0,0,0
24784,9/30/2025 0:00:00,26413,0,0,96837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3070912,0,0,0,0,0,0,0,0,,0,4377731,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0
24793,9/30/2025 0:00:00,16373,0,0,766604,0,1,0,139404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1418,0,0,0,-1418,0,0,0,0,0,29857975,0,0,0,0,0,0,0,0,10/01/2023,48775,36716313,0,0,0,0,0,0,0,0,0,0,0,112713,0,0,0,0,0,0,0,0,0,0
24796,9/30/2025 0:00:00,20292,0,0,579022,0,1,0,555914,3989350,0,0,0,0,3989350,0,0,0,0,0,0,2520846,3358634,4101850,3794759,0,13776089,0,0,0,0,0,0,0,-991725,0,321397,0,0,0,321397,0,0,0,0,0,104928633,0,0,0,0,0,0,0,0,01/01/2023,0,121129124,0,0,0,0,0,0,0,0,0,0,0,213382,0,81666,0,0,0,0,0,0,0,0
24797,9/30/2025 0:00:00,18730,0,9592190,2804540,0,1,0,1001206,0,0,0,0,0,0,0,0,0,0,0,0,9368401,3252185,8315476,3769094,0,24705156,0,0,0,0,0,0,0,-2024642,0,182606,0,0,0,182606,0,0,0,0,0,161720754,0,0,0,0,0,0,0,0,07/01/2023,329374,173564323,0,0,0,0,0,0,0,0,0,0,0,183158,0,0,0,35,994817,0,0,0,0,0
24801,9/30/2025 0:00:00,17767,0,0,831483,0,1,0,474876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122592,0,0,0,122592,0,0,0,0,0,41812266,0,0,0,0,0,0,0,0,12/01/2023,513180,48301094,0,0,0,0,0,0,0,0,0,0,0,85252,0,0,0,0,0,0,0,0,0,0
24802,9/30/2025 0:00:00,26418,0,343546599,19196529,20930630,1,0,40820679,88615,0,0,0,0,88615,0,0,0,0,0,0,0,0,0,0,0,0,26435752,17750120,14554153,19121654,0,77861680,0,0,0,1966168,0,0,-15884,1950284,0,0,0,0,33001,2133871155,0,0,0,0,0,0,0,0,01/01/2023,22435050,2351006173,0,0,0,0,0,0,0,0,0,0,0,3699859,0,0,0,0,0,1307,7941884,0,0,0
24804,9/30/2025 0:00:00,26419,0,0,56760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6740928,0,0,0,0,0,0,0,0,,0,7248721,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0
24807,9/30/2025 0:00:00,16231,0,0,972849,0,1,0,447765,0,0,0,0,0,0,0,0,0,0,0,0,501230,5314573,0,0,0,5815803,2250000,5500000,0,0,0,7750000,0,42952,0,186177,0,-199,459,186437,0,0,0,0,733,78482317,0,0,0,0,0,0,0,0,10/01/2023,251785,90384868,0,0,0,0,0,0,0,0,0,0,0,289269,0,0,0,0,0,0,0,0,0,0
24808,9/30/2025 0:00:00,14628,0,118358776,8197429,0,1,0,18196119,0,0,0,0,0,0,0,0,0,0,0,0,5972391,6020467,966691,0,0,12959549,0,0,0,0,0,0,0,138031,0,7936149,0,0,32000,7968149,0,0,0,0,666992,1458700986,0,0,0,0,0,0,0,0,01/01/2023,5740206,1610174629,0,0,0,0,0,0,0,0,0,0,0,13876083,0,0,106358,0,0,0,0,0,0,0
24810,9/30/2025 0:00:00,26424,0,278596,132470,0,1,0,181125,0,0,0,0,0,0,0,0,0,0,0,0,1148304,135458,0,0,0,1283761,0,0,0,0,0,0,0,4934,0,66544,0,0,0,66544,0,0,0,0,0,9240301,0,0,0,3,105917,52958,0,0,Fiscal Year 2022,54969,10954907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24811,9/30/2025 0:00:00,16871,0,0,922364,0,1,0,153406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12160,0,0,0,12160,0,0,0,0,0,31002444,0,0,0,0,0,0,0,0,06/01/2023,97552,35671503,0,0,0,0,0,0,0,0,0,0,0,170941,0,0,0,0,0,0,0,0,0,0
24812,9/30/2025 0:00:00,15005,0,40964540,8006695,0,1,0,8625927,0,0,0,0,0,0,0,0,0,0,0,0,13362788,10697058,32475245,34970544,13351763,104857398,0,0,0,0,0,0,0,-11243460,0,3967334,0,0,0,3967334,0,0,0,0,0,904162635,0,0,0,0,0,0,0,0,03/01/2023,2497090,968569133,0,0,0,0,0,0,0,0,0,0,0,3092086,0,0,0,0,0,0,0,0,0,0
24813,9/30/2025 0:00:00,20206,0,0,316472,134300,1,0,1791228,0,0,0,0,0,0,0,0,0,0,0,0,0,2923320,0,0,0,2923320,0,0,0,0,0,0,0,-76680,0,2721198,0,0,0,2721198,0,0,0,0,0,58650481,0,0,0,0,0,0,0,0,01/01/2023,680125,61510893,0,0,0,0,0,0,0,0,0,0,0,1305030,0,0,0,0,0,47,2496746,0,0,0
24816,9/30/2025 0:00:00,14589,0,0,294808,-30957,1,0,63736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,40000,0,0,0,0,0,23483261,0,0,0,0,0,0,0,0,03/01/2023,0,26720532,0,0,0,0,0,0,0,0,0,0,0,52941,0,0,0,0,0,0,0,0,0,0
24818,9/30/2025 0:00:00,23008,0,0,15426456,935700,1,0,1096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569001,0,0,0,569001,0,0,0,0,0,306264165,0,0,0,0,0,0,0,0,03/01/2023,0,346832221,0,0,0,0,0,0,0,0,0,0,0,9148,0,0,0,0,0,0,0,0,0,0
24819,9/30/2025 0:00:00,20811,0,0,591140,0,1,0,209876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140465,0,0,0,140465,0,0,0,0,0,55852070,0,0,0,0,0,0,0,0,01/01/2023,0,64414140,0,0,0,0,0,0,0,0,0,0,0,121633,0,0,0,0,0,0,0,0,0,0
