"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
1407,9/30/2025 0:00:00,694,Subm,0,0,38358780,6830505,4929247,4929247,0,86846,49313,0,0,6115538,3984305,1463326,324837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25777,458,0,605520,154330,129104,7995,0,291429,117,39951,52077,0,0,0,0,0,0,0,0,0,11407,0,0,0,11407,1,40774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284000,56430,0,237933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1080498,0,0,0,0,298,3148358,0,4805752,0,0,0,0,0,0,0,0,0,0,0
1409,9/30/2025 0:00:00,695,Subm,0,0,78523601,16840681,2304600,2961379,0,135000,844241,0,0,38978796,25578026,1211268,218941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300972,0,0,0,0,0,0,0,0,0,258913,841960,0,316168,0,0,0,0,0,0,292703,725020,1108192,102651,43403,1979266,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50271,99446,96314,0,0,195760,4,171034,80035,0,0,0,80035,1,2306346,0,0,49325,879707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16648,417764530,0,0,0,0,0,0,0,28253537,0,0,0,14137113,0,119652439,133789552,0,0,0,0
1410,9/30/2025 0:00:00,696,Subm,0,0,44438731,66464290,321200,640971,0,71987,255018,0,0,19862283,6746534,550684,141766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70004,0,0,183914,61864,47411,17687,9331,136293,37,96421,796002,0,99753,42256,26003,5352,0,73611,7,91266,278154,235349,0,49815,563318,7,47610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344701,0,0,2026911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284,98195155,0,0,0,0,0,0,0,14489805,0,0,0,0,0,0,0,0,0,2,56198
1427,9/30/2025 0:00:00,702,Subm,27138000,0,86163412,74479920,1466343,2366343,0,0,431932,0,0,43167855,134357260,146073,41178,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64363,10438,20207,1768,0,32413,21,73359,1442500,0,815012,156809,182711,137449,0,476969,48,0,87473,0,0,0,87473,1,0,98187,26094,0,0,124281,2,0,0,4711,0,0,4711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868766,0,0,3857622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,218181210,0,0,0,0,1669,18737294,0,25833555,-197762,0,0,35793087,19949565,53372987,109115639,0,0,0,0
1438,9/30/2025 0:00:00,707,Subm,0,0,24363762,108986916,705508,1230508,0,0,0,0,0,19469160,0,35602,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070,10510,0,0,0,10510,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566011,0,0,0,0,0,0,0,0,0,0,0
1454,9/30/2025 0:00:00,712,Subm,19147024,0,115918455,1437804081,18697108,19579494,0,0,0,0,0,9425054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38773,0,0,0,4737,8408,0,0,13145,2,0,0,0,0,0,0,0,0,0,0,488769,257105,0,184750,0,441855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300615,257105,0,184750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6669990,0,0,0,0,16849761,54551327,71401088,0,0,0,0
1457,9/30/2025 0:00:00,713,Subm,5480000,0,6297747,0,0,87065,0,0,0,0,0,10334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6770,0,0,550,0,0,0,6116,6116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6770,0,0,42726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278941,0,0,0,0,0,0,0,0,0,0,0
1461,9/30/2025 0:00:00,714,Subm,10460000,0,13154510,0,0,50000,0,0,0,0,0,181759,0,1000,73,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8521,1510,0,0,0,1510,1,0,4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724103,0,0,0,0,0,0,0,0,0,2,5832
1463,9/30/2025 0:00:00,716,Subm,1244000,0,2158157,0,0,48820,0,0,0,0,0,9344,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070,8586,13160,12813,0,34559,14,60145,7138,0,0,3438,0,0,0,3438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125653,0,0,0,0,0,0,0,0,0,0,0
1472,9/30/2025 0:00:00,722,WISE,1250000,0,176903750,332656958,4827100,4827100,0,0,163691,0,0,49538225,15858964,1120095,314969,27081,9609,0,0,157681,78136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84823,33520,26684,2080,0,0,0,0,523693,0,0,285171,171200,213530,3245,0,387975,331,123843,518074,0,8918,61946,55,26641,0,88642,10,1367174,597470,1370006,474903,779370,3221749,33,664321,132912,340261,290112,259155,1022440,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45521,0,0,0,248499,3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2377637,0,0,5417359,0,248499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40144599,0,0,303265020,0,0,0,0,0,0,37,1388578
1476,9/30/2025 0:00:00,723,Subm,0,0,75291637,176058817,2321646,3850111,0,0,0,0,0,27834676,25918395,497353,229247,0,0,11736,669,0,0,330967,98651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110787,9960,0,0,0,0,29425,0,0,902192,119179,18423,54990,0,192592,58,37949,547374,0,9927,0,0,0,0,0,0,440722,336986,0,219250,40252,596488,8,157939,0,4664,0,0,4664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55453,0,497100,0,497100,1,14311,22903,49948,0,0,72851,5,0,0,0,0,0,0,0,1093816,569951,0,1220410,547048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12318,217485034,0,0,0,0,0,0,0,20374795,0,0,0,3992261,21260483,65397045,90649789,0,0,0,0
1493,9/30/2025 0:00:00,732,Subm,0,0,150079654,1396885903,98900000,99556250,0,0,0,0,0,87468883,0,116262,34356,28609,0,0,0,159136,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39321,0,0,51904,50649,24707,11529,0,86885,12,38505,73961,0,4014,0,10110,0,0,10110,2,0,579018,702029,0,0,1281047,3,803190,597265,134777,471594,158692,1362328,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378719,1099037,0,1670382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29936234,0,0,0,0,227637962,100340262,327978224,0,0,0,0
1499,9/30/2025 0:00:00,735,Subm,30505000,0,32233404,0,0,24658,0,0,0,0,0,150324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1457514,0,0,0,0,0,0,0,1218020,0,0,0,0,0,0,0,0,0,0,0
1509,9/30/2025 0:00:00,741,Subm,0,0,77515978,70138768,328400,328400,0,0,0,0,0,10515343,0,65936,21146,39310,2000,1188,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19991,0,0,14076,231,0,0,0,231,1,11289,49784,0,12218,28141,5994,0,0,34135,3,0,1763082,0,364422,0,2127504,12,657684,146222,0,0,0,146222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018740,38048,0,143521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,5105780,0,0,0,0,0,0,0,10720085,0,0,0,0,0,0,0,0,0,0,0
1520,9/30/2025 0:00:00,743,Subm,0,0,537196017,105019914,2288800,3326001,0,451558,529015,4000,0,30358405,207928502,1719130,382630,10760,15665,0,0,0,25,0,16946,0,0,0,0,0,0,0,0,0,0,0,0,92468,38658,4634,0,9877,0,0,0,0,0,0,718555,314624,198744,21916,0,535284,95,856409,1687246,0,231461,103193,82993,6124,0,192310,11,380462,2815423,5702252,1689010,171177,10377862,62,833937,291183,408066,91899,0,791148,10,0,137641,95120,81245,0,314006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857917,0,0,857917,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791884,81926,0,0,304514,10,0,0,0,0,0,0,0,50000,0,0,45000,0,45000,1,6428307,0,0,10609844,984843,222588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22306,522535777,0,0,51,645767,0,0,0,88530983,0,21593,42357027,9326552,166025549,13861079,189213180,0,0,19,1502269
1542,9/30/2025 0:00:00,753,Subm,0,0,9948986,21241947,0,757442,0,0,0,0,0,885411,0,69046,3415,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,43576,3194,0,0,0,3194,4,14626,0,0,26342,0,0,0,0,0,0,16325,66751,0,0,17149,83900,3,20643,0,0,0,11002,11002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84873,0,0,1070608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,25401745,0,0,0,0,0,0,0,2217356,0,0,0,0,0,0,0,0,0,0,0
1546,9/30/2025 0:00:00,755,Subm,0,0,92497,0,0,51800,0,0,0,0,0,28720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6853,3485,0,10338,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23785,0,0,0,0,0,0,0,0,0,0,0
1558,9/30/2025 0:00:00,761,Subm,14466000,0,36823866,0,2494850,2545069,0,0,1094190,0,0,1288447,0,452060,40169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,89334,72883,35646,22915,0,131444,18,77894,49445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200785,0,0,208415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,49260000,0,0,0,0,0,0,0,5522846,0,0,0,0,0,0,0,0,0,3,3232
1584,9/30/2025 0:00:00,771,Subm,13631895,0,22757966,20406105,98400,239062,0,0,46102,0,0,8244659,46321220,76956,7202,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36636,0,0,0,0,0,0,0,1347,0,0,114847,54430,47995,0,0,102425,29,0,103578,0,339411,41613,68025,24113,0,133751,6,201895,78976,0,0,0,78976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279944,77408,11511,225313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,840856,0,0,0,0,0,0,0,4798196,0,0,0,0,0,0,0,0,0,0,0
1599,9/30/2025 0:00:00,778,Subm,1799000,0,2891660,1250000,0,37342,0,0,0,0,0,34686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166106,0,0,0,0,0,0,0,0,0,0,0
1601,9/30/2025 0:00:00,780,Subm,1450224,0,1776078,0,0,0,0,0,0,0,0,1520,0,29183,6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,355,0,2118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112604,0,0,0,0,0,0,0,0,0,0,0
1607,9/30/2025 0:00:00,784,Subm,101258756,0,120104343,23500000,0,173335,0,0,23602,0,82116,857304,0,78926,49728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17621,0,0,97991,16764,11045,0,0,27809,6,23602,0,0,4364,0,0,0,0,0,0,0,0,0,0,0,0,0,277816,0,0,0,748709,748709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57987,0,0,798939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,682184,0,0,0,0,0,0,0,3713705,0,0,0,0,0,0,0,0,0,0,0
1621,9/30/2025 0:00:00,792,Subm,6200000,0,9129566,0,0,122881,0,0,0,0,0,149246,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,260,3724,0,0,3984,2,0,71958,0,93505,0,0,31342,0,31342,3,132178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72218,0,0,204878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815370,0,0,0,0,0,0,0,0,0,0,0
1644,9/30/2025 0:00:00,803,Subm,0,0,219793313,157130222,1264400,1264400,0,37544,0,0,0,-48056348,168142477,2106029,367969,5430497,476429,0,0,14902,25764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96689,0,0,708714,281225,434633,86244,0,802102,87,28964,675966,0,6037775,2458231,2842392,1409783,101313,6811719,216,2621095,349061,60427,500045,0,909533,10,879326,2665,186766,57898,0,247329,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152686,152686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3892801,284246,336221,6345884,152686,0,0,0,0,0,5000000,-6230,0,0,0,0,0,0,0,0,0,0,12679,252178205,0,0,0,0,26107,585149265,0,59772254,14660,0,33119632,39161685,245788831,142221007,427171523,0,0,34,1892267
1646,9/30/2025 0:00:00,805,Subm,0,0,1194803,6971000,0,250000,0,0,0,0,0,83500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330017,0,0,0,0,0,0,0,0,0,0,0
1658,9/30/2025 0:00:00,812,Subm,2998000,0,24449518,3000000,12300,351541,0,0,12300,0,0,260509,0,151544,30051,0,2,0,26,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,34492,9847,44657,19105,16980,90589,58,12522,5245,0,0,0,0,0,0,0,0,33867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29407,15841,0,84969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,16038567,0,0,0,0,0,0,0,1983503,0,0,0,0,0,0,0,0,0,0,0
1665,9/30/2025 0:00:00,816,Subm,105552,0,151792,0,0,0,0,0,0,0,2292,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728,401,0,0,0,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89649,0,0,0,0,50,169739,0,21374,0,0,0,0,0,0,0,0,0,0,0
