"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
20990,9/30/2025 0:00:00,11295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371000,0,0,0,1832040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,0,0,0,0,0,37
21009,9/30/2025 0:00:00,11310,0,0,0,0,0,0,26198346,0,0,0,0,0,0,0,5855500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833548,33887394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,356,0,0,0,0,0,0,4
21012,9/30/2025 0:00:00,11311,0,0,0,0,0,0,11582045,0,0,0,0,0,0,0,6894392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73358,0,0,1117365,22041522,0,0,0,0,2374362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,171,0,0,0,0,0,0,169
21020,9/30/2025 0:00:00,11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419138,419138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44
21026,9/30/2025 0:00:00,11322,0,0,0,0,0,0,903297,0,0,0,0,0,0,0,5724577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,7046336,0,0,0,0,400962,11,0,0,1,0,0,0,0,5,0,5,0,5,5,0,0,0,6,11,198,52,0,0,0,0,0,0,697
21029,9/30/2025 0:00:00,11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
21057,9/30/2025 0:00:00,11345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
21070,9/30/2025 0:00:00,11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983825,0,0,0,0,337422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,3,0,0,0,0,0,40
21073,9/30/2025 0:00:00,11358,0,0,0,0,0,0,497842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580346,0,0,0,0,1082504,1,1,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,2,109,4,0,0,0,0,0,0,381
21083,9/30/2025 0:00:00,11364,0,0,0,0,0,0,8792206,0,0,0,0,0,0,0,9807729,0,0,0,0,0,0,0,0,0,7555947,0,0,0,0,2786739,0,0,2269172,27566204,0,0,0,0,3910358,287,0,1,29,0,0,52,0,26,0,97,0,97,160,0,17,0,190,287,980,306,7,0,0,0,0,0,358
21100,9/30/2025 0:00:00,11376,0,0,0,0,0,0,232998,0,0,0,0,0,0,0,1215397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535680,0,0,0,0,87285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,326
21107,9/30/2025 0:00:00,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
21109,9/30/2025 0:00:00,11382,0,0,0,0,0,0,628769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,2
21115,9/30/2025 0:00:00,11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
21126,9/30/2025 0:00:00,11395,0,0,0,0,0,0,99252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53
21140,9/30/2025 0:00:00,11407,0,0,0,0,0,0,55690,0,0,0,0,0,0,0,208864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264554,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,64,4,0,0,0,0,0,0,37
21157,9/30/2025 0:00:00,11422,0,0,0,0,0,0,222143,0,0,0,0,0,0,0,771932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64643,1086032,0,0,0,0,27314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,25
21190,9/30/2025 0:00:00,11447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
21202,9/30/2025 0:00:00,11458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263229,0,0,0,1600394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19
21226,9/30/2025 0:00:00,11478,0,0,0,0,0,0,4795985,0,0,0,0,0,0,0,4676196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10747955,0,0,0,0,1275774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,183,0,0,0,0,0,0,104
21231,9/30/2025 0:00:00,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21240,9/30/2025 0:00:00,11491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21244,9/30/2025 0:00:00,11495,0,0,0,0,0,0,6339633,0,0,0,0,0,0,0,4511164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26485,0,0,0,10877282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,294,0,0,0,0,0,0,38
21268,9/30/2025 0:00:00,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60733,1079114,0,0,0,0,33032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,33
21294,9/30/2025 0:00:00,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713626,0,0,0,0,289200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,0,0,0,0,0,0,38
21305,9/30/2025 0:00:00,11538,0,0,0,0,0,0,983103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112834,0,0,0,2584177,0,0,0,0,1488240,37,38,0,0,0,0,18,1,19,37,37,38,75,0,0,0,0,0,75,253,67,73,0,0,0,0,0,84
21319,9/30/2025 0:00:00,11552,0,0,0,0,0,0,2183007,0,0,0,0,0,0,0,852929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45371,0,0,0,3368873,0,0,0,0,287566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,78,0,0,0,0,0,0,3
21326,9/30/2025 0:00:00,11558,0,0,0,0,0,0,7377313,0,0,0,0,0,0,0,2934567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21996,0,0,0,10333876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,213,0,0,0,0,0,0,22
21339,9/30/2025 0:00:00,11569,0,0,0,0,0,0,852687,0,0,0,0,0,0,0,577483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456768,0,0,0,0,26598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,0,0,89
21354,9/30/2025 0:00:00,11582,0,0,0,0,0,0,3251213,0,0,0,0,0,0,0,3583014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412554,0,0,0,9804052,0,0,0,0,2557271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,192,0,0,0,0,0,0,147
21355,9/30/2025 0:00:00,11583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21367,9/30/2025 0:00:00,11593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21368,9/30/2025 0:00:00,11594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
21383,9/30/2025 0:00:00,11606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,3521929,0,0,0,0,1563110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,417
21393,9/30/2025 0:00:00,11613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21413,9/30/2025 0:00:00,11633,0,0,0,0,0,0,958084,0,0,0,0,0,0,0,5120332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90797,0,0,0,8508261,0,0,0,0,2339048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,76,0,0,0,0,0,0,88
21440,9/30/2025 0:00:00,11655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21458,9/30/2025 0:00:00,11669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14
21499,9/30/2025 0:00:00,11707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7880,0,0,0,0,7880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21502,9/30/2025 0:00:00,11710,0,0,0,0,0,0,3687920,0,0,0,0,0,0,0,473122,0,0,0,0,0,0,0,0,0,120070,0,0,0,0,32741,0,0,0,4193783,0,0,0,0,0,8,0,0,2,0,0,1,0,1,0,5,0,5,1,0,2,0,3,8,95,29,0,0,0,0,0,0,54
21507,9/30/2025 0:00:00,11715,0,0,0,0,0,0,3313536,0,0,0,0,0,0,0,3785841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7655179,0,0,0,0,555802,0,10,0,0,0,0,0,0,0,9,0,10,10,0,0,0,1,0,10,87,154,0,0,0,0,0,0,4
21508,9/30/2025 0:00:00,11716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
21530,9/30/2025 0:00:00,11736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,730
21532,9/30/2025 0:00:00,11738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36518,0,0,0,1006697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,22
21556,9/30/2025 0:00:00,11762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
21575,9/30/2025 0:00:00,11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,55
21586,9/30/2025 0:00:00,11786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34463,0,0,0,79761,0,0,0,0,45298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,7
21593,9/30/2025 0:00:00,11792,0,0,0,0,0,0,9291552,0,0,0,0,0,0,0,10694156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144790,0,0,0,27008469,0,0,0,0,3877971,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,622,605,0,0,0,0,0,0,330
21606,9/30/2025 0:00:00,11805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
21609,9/30/2025 0:00:00,11808,0,0,0,0,0,0,2001057,0,0,0,0,0,0,0,1364589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,3573142,0,0,0,0,206417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,236
21614,9/30/2025 0:00:00,11812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21615,9/30/2025 0:00:00,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21628,9/30/2025 0:00:00,11824,0,0,0,0,0,0,620866,0,0,0,0,0,0,0,839168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60145,0,0,372335,1892514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,50,0,0,0,0,0,0,220
21630,9/30/2025 0:00:00,11826,0,0,0,0,0,0,5308299,0,0,0,0,0,0,0,2652695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25904,0,0,878960,8865858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,179,183,0,0,0,0,0,0,1
21644,9/30/2025 0:00:00,11837,0,0,0,0,0,0,8331751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377563,0,0,0,8762791,0,0,0,0,53477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,309,0,0,0,0,0,0,137
21658,9/30/2025 0:00:00,11850,0,0,0,0,0,0,10621712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264427,0,0,0,0,361162,0,0,3133607,14575718,0,0,0,0,459237,56,1,1,20,0,0,4,0,6,1,13,1,14,22,0,3,0,44,57,624,350,2,0,0,0,0,0,188
21669,9/30/2025 0:00:00,11860,0,0,0,0,0,0,5526678,0,0,0,0,0,0,0,5754038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192199,0,0,47995,12520910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,1215,377,0,0,0,0,0,766
21683,9/30/2025 0:00:00,11871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21686,9/30/2025 0:00:00,11874,0,0,0,0,0,0,9865636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303638,0,0,0,0,689259,0,0,3260230,17199284,0,0,0,0,3384159,0,46,0,0,0,0,0,3,0,33,0,46,47,0,0,0,10,0,46,332,557,0,0,0,0,0,0,588
21694,9/30/2025 0:00:00,11879,0,0,0,0,0,0,593825,0,0,0,0,0,0,0,3309418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796695,0,0,0,6820514,0,0,0,0,2120576,1,20,0,0,0,0,1,3,0,0,1,4,5,0,5,0,1,15,21,76,114,0,0,0,0,11,11,982
21710,9/30/2025 0:00:00,11892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
21713,9/30/2025 0:00:00,11895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67912,0,0,0,143388,0,0,0,0,75476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
21737,9/30/2025 0:00:00,11914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
21751,9/30/2025 0:00:00,11927,0,0,0,0,0,0,6572065,0,0,0,0,0,0,0,33620058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63279,0,0,6371741,59861790,0,0,0,0,13234647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,852,0,0,0,0,0,307
21774,9/30/2025 0:00:00,11948,0,0,0,0,0,0,1016776,0,0,0,0,0,0,0,1061211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81914,0,0,0,2159901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
21782,9/30/2025 0:00:00,11955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,0,0,13
21787,9/30/2025 0:00:00,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21788,9/30/2025 0:00:00,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598517,0,0,0,0,98765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,49
21794,9/30/2025 0:00:00,11966,0,0,0,0,0,0,333826,0,0,0,0,0,0,0,645451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388510,0,0,0,0,409233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,100
21798,9/30/2025 0:00:00,11970,0,0,0,0,0,0,1234113,0,0,0,0,0,0,0,1303867,0,0,0,0,0,0,0,0,0,369447,0,0,0,0,521252,0,0,0,3059232,0,0,0,0,0,24,9,0,0,0,0,0,0,0,8,0,9,9,24,0,0,1,24,33,73,18,0,0,0,0,0,0,11
21831,9/30/2025 0:00:00,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21845,9/30/2025 0:00:00,12013,0,0,0,0,0,0,1710821,0,0,0,0,0,0,0,855584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,3
21851,9/30/2025 0:00:00,12018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157181,0,0,0,157181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62
21853,9/30/2025 0:00:00,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141854,0,0,0,0,350810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,0,0,0,0,0,0,111
21873,9/30/2025 0:00:00,12037,0,0,0,0,0,0,2867859,0,0,0,0,0,0,0,2160148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14495,0,0,74203,6379699,0,0,0,0,1262994,16,37,0,0,0,0,3,2,6,0,15,31,49,1,6,6,28,7,53,293,248,49,0,0,1,0,1,261
21875,9/30/2025 0:00:00,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25726,0,0,0,0,25726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
21879,9/30/2025 0:00:00,12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
21904,9/30/2025 0:00:00,12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
21927,9/30/2025 0:00:00,12089,0,0,0,0,0,0,3329975,0,0,0,0,0,0,0,30007221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417940,0,0,0,36871106,0,0,0,0,3115970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,715,0,0,0,0,0,0,836
21930,9/30/2025 0:00:00,12092,0,0,0,0,0,0,56054765,0,0,0,0,0,0,0,73771057,0,0,0,0,0,0,0,0,0,4667450,0,0,0,0,5236769,0,0,451871,171309872,0,0,0,0,35795410,308,4,0,0,0,0,41,0,40,4,307,4,311,1,0,218,0,1,312,1523,1660,0,1,0,0,0,1,256
21956,9/30/2025 0:00:00,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,9
21968,9/30/2025 0:00:00,12128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
21971,9/30/2025 0:00:00,12131,0,0,0,0,0,0,43240803,0,0,0,0,0,0,0,74999290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320731,0,0,0,133055729,0,0,0,0,10494905,0,28,0,0,0,0,0,0,0,24,0,28,28,0,0,0,4,0,28,1496,1217,1,0,0,0,0,0,480
22005,9/30/2025 0:00:00,12163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6087,0,0,0,307072,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,207
22007,9/30/2025 0:00:00,12165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
